ind_income,genQ,te,tr,QMR,CAP,MA,vd,vma,O,P,alfa,epsilon,ft,ec,r_cc,r_tp,area,goalQ,temination,OF_value,income,income_vma,income_vd,cost_infraest,cost_transport,cost_acquis,cost_transf,y,z,x,R,Rmax,Rmin,Q_coll,Q_transf,goal_ratio,%income_vd,%income_vma,std_profit,maxmin_profit
0.25,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.35,0.236,"[(1, 1.085), (2, 0.6825), (3, 0.21), (4, 0.13999999999999999)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.3,0.5,250000,10,10,0.5,0.1,0.5,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.815,no-optimal,,,,,,,,,,,,,,,,,,,,,
0.5,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.35,0.236,"[(1, 1.085), (2, 0.6825), (3, 0.21), (4, 0.13999999999999999)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.3,0.5,250000,10,10,0.5,0.1,0.5,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.815,no-optimal,,,,,,,,,,,,,,,,,,,,,
0.75,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.35,0.236,"[(1, 1.085), (2, 0.6825), (3, 0.21), (4, 0.13999999999999999)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.3,0.5,250000,10,10,0.5,0.1,0.5,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.815,no-optimal,,,,,,,,,,,,,,,,,,,,,
0.25,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.15,0.236,"[(1, 0.46499999999999997), (2, 0.2925), (3, 0.09), (4, 0.06)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.2,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,-52054.2,427974.1,181500.0,246474.1,200000.0,107350.0,148478.4,24200.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.4057591623036649), ((2, 3, 2), 0.2552356020942408), ((3, 3, 2), 0.07853403141361257), ((4, 3, 2), 0.05235602094240837)]","{1: 0.8726003490401396, 2: 0.8726003490401396, 3: 0.8726003490401396, 4: 0.8726003490401396}",0.873,0.873,0.7918848167539266,0.605,1.0,57.6,42.4,-0.9824323112246578,0.13258781787939788
0.5,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.15,0.236,"[(1, 0.46499999999999997), (2, 0.2925), (3, 0.09), (4, 0.06)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.2,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,194419.9,674448.3,181500.0,492948.3,200000.0,107350.0,148478.4,24200.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.40575916230366493), ((2, 3, 2), 0.25523560209424084), ((3, 3, 2), 0.07853403141361258), ((4, 3, 2), 0.05235602094240838)]","{1: 0.8726003490401397, 2: 0.8726003490401397, 3: 0.8726003490401397, 4: 0.8726003490401397}",0.873,0.873,0.7918848167539267,0.6050000000000001,1.0,73.1,26.9,-0.25893484299117187,0.28412858377005534
0.75,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.15,0.236,"[(1, 0.46499999999999997), (2, 0.2925), (3, 0.09), (4, 0.06)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.2,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,440894.1,920922.4,181500.0,739422.4,200000.0,107350.0,148478.4,24200.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.4057591623036649), ((2, 3, 2), 0.2552356020942408), ((3, 3, 2), 0.07853403141361257), ((4, 3, 2), 0.05235602094240837)]","{1: 0.8726003490401396, 2: 0.8726003490401396, 3: 0.8726003490401396, 4: 0.8726003490401396}",0.873,0.873,0.7918848167539266,0.605,1.0,80.3,19.7,0.46456291878125705,0.43566941114415714
0.25,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.15,0.236,"[(1, 0.46499999999999997), (2, 0.2925), (3, 0.09), (4, 0.06)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.35,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,-47516.7,450661.6,204187.5,246474.1,200000.0,107350.0,148478.4,42350.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.4057591623036649), ((2, 3, 2), 0.2552356020942408), ((3, 3, 2), 0.07853403141361257), ((4, 3, 2), 0.05235602094240837)]","{1: 0.8726003490401396, 2: 0.8726003490401396, 3: 0.8726003490401396, 4: 0.8726003490401396}",0.873,0.873,0.7918848167539266,0.605,1.0,54.7,45.3,-0.9691129816800548,0.1353776291627289
0.5,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.15,0.236,"[(1, 0.46499999999999997), (2, 0.2925), (3, 0.09), (4, 0.06)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.35,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,198957.4,697135.8,204187.5,492948.3,200000.0,107350.0,148478.4,42350.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.40575916230366493), ((2, 3, 2), 0.25523560209424084), ((3, 3, 2), 0.07853403141361258), ((4, 3, 2), 0.05235602094240838)]","{1: 0.8726003490401397, 2: 0.8726003490401397, 3: 0.8726003490401397, 4: 0.8726003490401397}",0.873,0.873,0.7918848167539267,0.6050000000000001,1.0,70.7,29.3,-0.24561551344656884,0.2869183950533864
0.75,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.15,0.236,"[(1, 0.46499999999999997), (2, 0.2925), (3, 0.09), (4, 0.06)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.35,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,445431.6,943609.9,204187.5,739422.4,200000.0,107350.0,148478.4,42350.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.4057591623036649), ((2, 3, 2), 0.2552356020942408), ((3, 3, 2), 0.07853403141361257), ((4, 3, 2), 0.05235602094240837)]","{1: 0.8726003490401396, 2: 0.8726003490401396, 3: 0.8726003490401396, 4: 0.8726003490401396}",0.873,0.873,0.7918848167539266,0.605,1.0,78.4,21.6,0.4778822483258601,0.43845922242748814
0.25,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.15,0.236,"[(1, 0.46499999999999997), (2, 0.2925), (3, 0.09), (4, 0.06)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.5,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,-42979.2,473349.1,226875.0,246474.1,200000.0,107350.0,148478.4,60500.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.4057591623036649), ((2, 3, 2), 0.2552356020942408), ((3, 3, 2), 0.07853403141361257), ((4, 3, 2), 0.05235602094240837)]","{1: 0.8726003490401396, 2: 0.8726003490401396, 3: 0.8726003490401396, 4: 0.8726003490401396}",0.873,0.873,0.7918848167539266,0.605,1.0,52.1,47.9,-0.9557936521354518,0.13816744044605994
0.5,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.15,0.236,"[(1, 0.46499999999999997), (2, 0.2925), (3, 0.09), (4, 0.06)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.5,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,203494.9,719823.3,226875.0,492948.3,200000.0,107350.0,148478.4,60500.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.40575916230366493), ((2, 3, 2), 0.25523560209424084), ((3, 3, 2), 0.07853403141361258), ((4, 3, 2), 0.05235602094240838)]","{1: 0.8726003490401397, 2: 0.8726003490401397, 3: 0.8726003490401397, 4: 0.8726003490401397}",0.873,0.873,0.7918848167539267,0.6050000000000001,1.0,68.5,31.5,-0.23229618390196582,0.2897082063367174
0.75,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.15,0.236,"[(1, 0.46499999999999997), (2, 0.2925), (3, 0.09), (4, 0.06)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.5,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,449969.1,966297.4,226875.0,739422.4,200000.0,107350.0,148478.4,60500.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.4057591623036649), ((2, 3, 2), 0.2552356020942408), ((3, 3, 2), 0.07853403141361257), ((4, 3, 2), 0.05235602094240837)]","{1: 0.8726003490401396, 2: 0.8726003490401396, 3: 0.8726003490401396, 4: 0.8726003490401396}",0.873,0.873,0.7918848167539266,0.605,1.0,76.5,23.5,0.49120157787046315,0.44124903371081914
0.25,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.25,0.236,"[(1, 0.775), (2, 0.4875), (3, 0.15), (4, 0.1)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.2,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,-52054.2,427974.1,181500.0,246474.1,200000.0,107350.0,148478.4,24200.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.40575916230366493), ((2, 3, 2), 0.2552356020942408), ((3, 3, 2), 0.07853403141361257), ((4, 3, 2), 0.05235602094240838)]","{1: 0.5235602094240838, 2: 0.5235602094240838, 3: 0.5235602094240838, 4: 0.5235602094240838}",0.524,0.524,0.7918848167539267,0.6050000000000001,1.0,57.6,42.4,-0.9824323112246578,0.13258781787939788
0.5,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.25,0.236,"[(1, 0.775), (2, 0.4875), (3, 0.15), (4, 0.1)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.2,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,194419.9,674448.3,181500.0,492948.3,200000.0,107350.0,148478.4,24200.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.40575916230366493), ((2, 3, 2), 0.2552356020942408), ((3, 3, 2), 0.07853403141361257), ((4, 3, 2), 0.05235602094240837)]","{1: 0.5235602094240838, 2: 0.5235602094240838, 3: 0.5235602094240838, 4: 0.5235602094240838}",0.524,0.524,0.7918848167539266,0.605,1.0,73.1,26.9,-0.25893484299117187,0.28412858377005534
0.75,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.25,0.236,"[(1, 0.775), (2, 0.4875), (3, 0.15), (4, 0.1)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.2,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,440894.1,920922.4,181500.0,739422.4,200000.0,107350.0,148478.4,24200.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.40575916230366493), ((2, 3, 2), 0.2552356020942408), ((3, 3, 2), 0.07853403141361257), ((4, 3, 2), 0.05235602094240838)]","{1: 0.5235602094240838, 2: 0.5235602094240838, 3: 0.5235602094240838, 4: 0.5235602094240838}",0.524,0.524,0.7918848167539267,0.6050000000000001,1.0,80.3,19.7,0.46456291878125705,0.43566941114415714
0.25,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.25,0.236,"[(1, 0.775), (2, 0.4875), (3, 0.15), (4, 0.1)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.35,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,-47516.7,450661.6,204187.5,246474.1,200000.0,107350.0,148478.4,42350.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.40575916230366493), ((2, 3, 2), 0.2552356020942408), ((3, 3, 2), 0.07853403141361257), ((4, 3, 2), 0.05235602094240838)]","{1: 0.5235602094240838, 2: 0.5235602094240838, 3: 0.5235602094240838, 4: 0.5235602094240838}",0.524,0.524,0.7918848167539267,0.6050000000000001,1.0,54.7,45.3,-0.9691129816800548,0.1353776291627289
0.5,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.25,0.236,"[(1, 0.775), (2, 0.4875), (3, 0.15), (4, 0.1)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.35,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,198957.4,697135.8,204187.5,492948.3,200000.0,107350.0,148478.4,42350.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.40575916230366493), ((2, 3, 2), 0.2552356020942408), ((3, 3, 2), 0.07853403141361257), ((4, 3, 2), 0.05235602094240837)]","{1: 0.5235602094240838, 2: 0.5235602094240838, 3: 0.5235602094240838, 4: 0.5235602094240838}",0.524,0.524,0.7918848167539266,0.605,1.0,70.7,29.3,-0.24561551344656884,0.2869183950533864
0.75,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.25,0.236,"[(1, 0.775), (2, 0.4875), (3, 0.15), (4, 0.1)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.35,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,445431.6,943609.9,204187.5,739422.4,200000.0,107350.0,148478.4,42350.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.40575916230366493), ((2, 3, 2), 0.2552356020942408), ((3, 3, 2), 0.07853403141361257), ((4, 3, 2), 0.05235602094240838)]","{1: 0.5235602094240838, 2: 0.5235602094240838, 3: 0.5235602094240838, 4: 0.5235602094240838}",0.524,0.524,0.7918848167539267,0.6050000000000001,1.0,78.4,21.6,0.4778822483258601,0.43845922242748814
0.25,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.25,0.236,"[(1, 0.775), (2, 0.4875), (3, 0.15), (4, 0.1)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.5,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,-42979.2,473349.1,226875.0,246474.1,200000.0,107350.0,148478.4,60500.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.40575916230366493), ((2, 3, 2), 0.2552356020942408), ((3, 3, 2), 0.07853403141361257), ((4, 3, 2), 0.05235602094240838)]","{1: 0.5235602094240838, 2: 0.5235602094240838, 3: 0.5235602094240838, 4: 0.5235602094240838}",0.524,0.524,0.7918848167539267,0.6050000000000001,1.0,52.1,47.9,-0.9557936521354518,0.13816744044605994
0.5,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.25,0.236,"[(1, 0.775), (2, 0.4875), (3, 0.15), (4, 0.1)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.5,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,203494.9,719823.3,226875.0,492948.3,200000.0,107350.0,148478.4,60500.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.40575916230366493), ((2, 3, 2), 0.2552356020942408), ((3, 3, 2), 0.07853403141361257), ((4, 3, 2), 0.05235602094240837)]","{1: 0.5235602094240838, 2: 0.5235602094240838, 3: 0.5235602094240838, 4: 0.5235602094240838}",0.524,0.524,0.7918848167539266,0.605,1.0,68.5,31.5,-0.23229618390196582,0.2897082063367174
0.75,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.25,0.236,"[(1, 0.775), (2, 0.4875), (3, 0.15), (4, 0.1)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.5,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,449969.1,966297.4,226875.0,739422.4,200000.0,107350.0,148478.4,60500.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.40575916230366493), ((2, 3, 2), 0.2552356020942408), ((3, 3, 2), 0.07853403141361257), ((4, 3, 2), 0.05235602094240838)]","{1: 0.5235602094240838, 2: 0.5235602094240838, 3: 0.5235602094240838, 4: 0.5235602094240838}",0.524,0.524,0.7918848167539267,0.6050000000000001,1.0,76.5,23.5,0.49120157787046315,0.44124903371081914
0.25,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.35,0.236,"[(1, 1.085), (2, 0.6825), (3, 0.21), (4, 0.13999999999999999)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.2,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,-52054.2,427974.1,181500.0,246474.1,200000.0,107350.0,148478.4,24200.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.27563481675392665), ((2, 3, 2), 0.34125), ((3, 3, 2), 0.105), ((4, 3, 2), 0.06999999999999999)]","{1: 0.2540413057639877, 2: 0.5, 3: 0.5, 4: 0.5}",0.5,0.254,0.7918848167539266,0.605,1.0,57.6,42.4,-0.9824323112246578,0.13258781787939788
0.5,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.35,0.236,"[(1, 1.085), (2, 0.6825), (3, 0.21), (4, 0.13999999999999999)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.2,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,194419.9,674448.3,181500.0,492948.3,200000.0,107350.0,148478.4,24200.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.27563481675392665), ((2, 3, 2), 0.34125), ((3, 3, 2), 0.105), ((4, 3, 2), 0.06999999999999999)]","{1: 0.2540413057639877, 2: 0.5, 3: 0.5, 4: 0.5}",0.5,0.254,0.7918848167539266,0.605,1.0,73.1,26.9,-0.25893484299117187,0.28412858377005534
0.75,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.35,0.236,"[(1, 1.085), (2, 0.6825), (3, 0.21), (4, 0.13999999999999999)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.2,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,440894.1,920922.4,181500.0,739422.4,200000.0,107350.0,148478.4,24200.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.27563481675392665), ((2, 3, 2), 0.34125), ((3, 3, 2), 0.105), ((4, 3, 2), 0.06999999999999999)]","{1: 0.2540413057639877, 2: 0.5, 3: 0.5, 4: 0.5}",0.5,0.254,0.7918848167539266,0.605,1.0,80.3,19.7,0.46456291878125705,0.43566941114415714
0.25,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.35,0.236,"[(1, 1.085), (2, 0.6825), (3, 0.21), (4, 0.13999999999999999)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.35,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,-47516.7,450661.6,204187.5,246474.1,200000.0,107350.0,148478.4,42350.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.27563481675392665), ((2, 3, 2), 0.34125), ((3, 3, 2), 0.105), ((4, 3, 2), 0.06999999999999999)]","{1: 0.2540413057639877, 2: 0.5, 3: 0.5, 4: 0.5}",0.5,0.254,0.7918848167539266,0.605,1.0,54.7,45.3,-0.9691129816800548,0.1353776291627289
0.5,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.35,0.236,"[(1, 1.085), (2, 0.6825), (3, 0.21), (4, 0.13999999999999999)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.1,0.75,250000,10,10,0.5,0.1,0.35,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.605,optimal,198957.4,697135.8,204187.5,492948.3,200000.0,107350.0,148478.4,42350.0,"[((3, 2), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 0.27563481675392665), ((2, 3, 2), 0.34125), ((3, 3, 2), 0.105), ((4, 3, 2), 0.06999999999999999)]","{1: 0.2540413057639877, 2: 0.5, 3: 0.5, 4: 0.5}",0.5,0.254,0.7918848167539266,0.605,1.0,70.7,29.3,-0.24561551344656884,0.2869183950533864
