ind_income,genQ,te,tr,QMR,CAP,MA,vd,vma,O,P,alfa,ft,ec,r_cc,r_tp,area,goalQ,temination,OF_value,income,income_vma,income_vd,cost_infraest,cost_transport,cost_acquis,cost_transf,y,z,x,R,Rmax,Rmin,Q_coll,Q_transf,goal_ratio,%income_vd,%income_vma
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.236,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.1,1.0,350000,10,10,0.2,0.45,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.685,optimal,2083691.0994764399,2431328.59947644,347637.5,2083691.0994764399,0.0,0.0,347637.5,0.0,[],[],"[((1, 2, 2), 0.17029842931937175), ((1, 3, 2), 0.17029842931937175), ((2, 2, 2), 0.14899999999999997), ((2, 3, 2), 0.14899999999999997), ((3, 2, 2), 0.099), ((3, 3, 2), 0.099), ((4, 2, 2), 0.030000000000000002), ((4, 3, 2), 0.030000000000000002)]","{1: 0.016736946370454225, 2: 0.039999999999999994, 3: 0.04000000000000001, 4: 0.04000000000000001}",0.04000000000000001,0.016736946370454225,0.8965968586387434,0.6849999999999999,0.9999999999999999,85.70174759286508,14.298252407134928
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.236,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.1,1.0,350000,10,10,0.3,0.15,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.685,optimal,2083691.0994764399,2359403.59947644,275712.49999999994,2083691.0994764399,0.0,0.0,275712.49999999994,0.0,[],[],"[((1, 2, 2), 0.17029842931937175), ((1, 3, 2), 0.17029842931937175), ((2, 2, 2), 0.14899999999999997), ((2, 3, 2), 0.14899999999999997), ((3, 2, 2), 0.099), ((3, 3, 2), 0.099), ((4, 2, 2), 0.030000000000000002), ((4, 3, 2), 0.030000000000000002)]","{1: 0.016736946370454225, 2: 0.039999999999999994, 3: 0.04000000000000001, 4: 0.04000000000000001}",0.04000000000000001,0.016736946370454225,0.8965968586387434,0.6849999999999999,0.9999999999999999,88.31431383502247,11.68568616497752
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.236,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.1,1.0,350000,10,10,0.3,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.685,optimal,2083691.0994764399,2395366.09947644,311675.0,2083691.0994764399,0.0,0.0,311674.99999999994,0.0,[],[],"[((1, 2, 2), 0.17029842931937175), ((1, 3, 2), 0.17029842931937175), ((2, 2, 2), 0.14899999999999997), ((2, 3, 2), 0.14899999999999997), ((3, 2, 2), 0.099), ((3, 3, 2), 0.099), ((4, 2, 2), 0.030000000000000002), ((4, 3, 2), 0.030000000000000002)]","{1: 0.016736946370454225, 2: 0.039999999999999994, 3: 0.04000000000000001, 4: 0.04000000000000001}",0.04000000000000001,0.016736946370454225,0.8965968586387434,0.6849999999999999,0.9999999999999999,86.98841901168579,13.011580988314206
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.236,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.1,1.0,350000,10,10,0.3,0.45,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.685,optimal,2083691.0994764399,2431328.59947644,347637.5,2083691.0994764399,0.0,0.0,347637.5,0.0,[],[],"[((1, 2, 2), 0.17029842931937175), ((1, 3, 2), 0.17029842931937175), ((2, 2, 2), 0.14899999999999997), ((2, 3, 2), 0.14899999999999997), ((3, 2, 2), 0.099), ((3, 3, 2), 0.099), ((4, 2, 2), 0.030000000000000002), ((4, 3, 2), 0.030000000000000002)]","{1: 0.016736946370454225, 2: 0.039999999999999994, 3: 0.04000000000000001, 4: 0.04000000000000001}",0.04000000000000001,0.016736946370454225,0.8965968586387434,0.6849999999999999,0.9999999999999999,85.70174759286508,14.298252407134928
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.236,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.1,1.0,350000,10,10,0.5,0.15,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.685,optimal,2083691.0994764399,2359403.59947644,275712.49999999994,2083691.0994764399,0.0,0.0,275712.49999999994,0.0,[],[],"[((1, 2, 2), 0.17029842931937175), ((1, 3, 2), 0.17029842931937175), ((2, 2, 2), 0.14899999999999997), ((2, 3, 2), 0.14899999999999997), ((3, 2, 2), 0.099), ((3, 3, 2), 0.099), ((4, 2, 2), 0.030000000000000002), ((4, 3, 2), 0.030000000000000002)]","{1: 0.016736946370454225, 2: 0.039999999999999994, 3: 0.04000000000000001, 4: 0.04000000000000001}",0.04000000000000001,0.016736946370454225,0.8965968586387434,0.6849999999999999,0.9999999999999999,88.31431383502247,11.68568616497752
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.236,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.1,1.0,350000,10,10,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.685,optimal,2083691.0994764399,2395366.09947644,311675.0,2083691.0994764399,0.0,0.0,311674.99999999994,0.0,[],[],"[((1, 2, 2), 0.17029842931937175), ((1, 3, 2), 0.17029842931937175), ((2, 2, 2), 0.14899999999999997), ((2, 3, 2), 0.14899999999999997), ((3, 2, 2), 0.099), ((3, 3, 2), 0.099), ((4, 2, 2), 0.030000000000000002), ((4, 3, 2), 0.030000000000000002)]","{1: 0.016736946370454225, 2: 0.039999999999999994, 3: 0.04000000000000001, 4: 0.04000000000000001}",0.04000000000000001,0.016736946370454225,0.8965968586387434,0.6849999999999999,0.9999999999999999,86.98841901168579,13.011580988314206
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.236,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.1,1.0,350000,10,10,0.5,0.45,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.685,optimal,2083691.0994764399,2431328.59947644,347637.5,2083691.0994764399,0.0,0.0,347637.5,0.0,[],[],"[((1, 2, 2), 0.17029842931937175), ((1, 3, 2), 0.17029842931937175), ((2, 2, 2), 0.14899999999999997), ((2, 3, 2), 0.14899999999999997), ((3, 2, 2), 0.099), ((3, 3, 2), 0.099), ((4, 2, 2), 0.030000000000000002), ((4, 3, 2), 0.030000000000000002)]","{1: 0.016736946370454225, 2: 0.039999999999999994, 3: 0.04000000000000001, 4: 0.04000000000000001}",0.04000000000000001,0.016736946370454225,0.8965968586387434,0.6849999999999999,0.9999999999999999,85.70174759286508,14.298252407134928
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.236,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.1,1.0,350000,10,10,0.2,0.15,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.685,optimal,2083691.0994764399,2359403.59947644,275712.49999999994,2083691.0994764399,0.0,0.0,275712.49999999994,0.0,[],[],"[((1, 2, 2), 0.03129842931937174), ((1, 3, 2), 0.03129842931937174), ((2, 2, 2), 0.2235), ((2, 3, 2), 0.2235), ((3, 2, 2), 0.1485), ((3, 3, 2), 0.1485), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.004614019064280845, 2: 0.09000000000000001, 3: 0.09, 4: 0.09}",0.09000000000000001,0.004614019064280845,0.8965968586387435,0.685,1.0,88.31431383502247,11.68568616497752
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.236,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.1,1.0,350000,10,10,0.2,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.685,optimal,2083691.099476439,2395366.099476439,311675.0,2083691.099476439,0.0,0.0,311675.00000000006,0.0,[],[],"[((1, 2, 2), 0.03129842931937174), ((1, 3, 2), 0.03129842931937174), ((2, 2, 2), 0.2235), ((2, 3, 2), 0.2235), ((3, 2, 2), 0.1485), ((3, 3, 2), 0.1485), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.004614019064280845, 2: 0.09000000000000001, 3: 0.09, 4: 0.09}",0.09000000000000001,0.004614019064280845,0.8965968586387435,0.685,1.0,86.98841901168579,13.011580988314211
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.236,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.1,1.0,350000,10,10,0.2,0.45,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.685,optimal,2083691.099476439,2431328.599476439,347637.5,2083691.099476439,0.0,0.0,347637.49999999994,0.0,[],[],"[((1, 2, 2), 0.03129842931937174), ((1, 3, 2), 0.03129842931937174), ((2, 2, 2), 0.2235), ((2, 3, 2), 0.2235), ((3, 2, 2), 0.1485), ((3, 3, 2), 0.1485), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.004614019064280845, 2: 0.09000000000000001, 3: 0.09, 4: 0.09}",0.09000000000000001,0.004614019064280845,0.8965968586387435,0.685,1.0,85.70174759286506,14.298252407134934
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.236,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.1,1.0,350000,10,10,0.3,0.15,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.685,optimal,2083691.0994764399,2359403.59947644,275712.49999999994,2083691.0994764399,0.0,0.0,275712.49999999994,0.0,[],[],"[((1, 2, 2), 0.03129842931937174), ((1, 3, 2), 0.03129842931937174), ((2, 2, 2), 0.2235), ((2, 3, 2), 0.2235), ((3, 2, 2), 0.1485), ((3, 3, 2), 0.1485), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.004614019064280845, 2: 0.09000000000000001, 3: 0.09, 4: 0.09}",0.09000000000000001,0.004614019064280845,0.8965968586387435,0.685,1.0,88.31431383502247,11.68568616497752
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.236,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.1,1.0,350000,10,10,0.3,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.685,optimal,2083691.099476439,2395366.099476439,311675.0,2083691.099476439,0.0,0.0,311675.00000000006,0.0,[],[],"[((1, 2, 2), 0.03129842931937174), ((1, 3, 2), 0.03129842931937174), ((2, 2, 2), 0.2235), ((2, 3, 2), 0.2235), ((3, 2, 2), 0.1485), ((3, 3, 2), 0.1485), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.004614019064280845, 2: 0.09000000000000001, 3: 0.09, 4: 0.09}",0.09000000000000001,0.004614019064280845,0.8965968586387435,0.685,1.0,86.98841901168579,13.011580988314211
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.236,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.1,1.0,350000,10,10,0.3,0.45,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.685,optimal,2083691.099476439,2431328.599476439,347637.5,2083691.099476439,0.0,0.0,347637.49999999994,0.0,[],[],"[((1, 2, 2), 0.03129842931937174), ((1, 3, 2), 0.03129842931937174), ((2, 2, 2), 0.2235), ((2, 3, 2), 0.2235), ((3, 2, 2), 0.1485), ((3, 3, 2), 0.1485), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.004614019064280845, 2: 0.09000000000000001, 3: 0.09, 4: 0.09}",0.09000000000000001,0.004614019064280845,0.8965968586387435,0.685,1.0,85.70174759286506,14.298252407134934
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.236,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.1,1.0,350000,10,10,0.5,0.15,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.685,optimal,2083691.0994764399,2359403.59947644,275712.49999999994,2083691.0994764399,0.0,0.0,275712.49999999994,0.0,[],[],"[((1, 2, 2), 0.03129842931937174), ((1, 3, 2), 0.03129842931937174), ((2, 2, 2), 0.2235), ((2, 3, 2), 0.2235), ((3, 2, 2), 0.1485), ((3, 3, 2), 0.1485), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.004614019064280845, 2: 0.09000000000000001, 3: 0.09, 4: 0.09}",0.09000000000000001,0.004614019064280845,0.8965968586387435,0.685,1.0,88.31431383502247,11.68568616497752
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.236,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.1,1.0,350000,10,10,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.685,optimal,2083691.099476439,2395366.099476439,311675.0,2083691.099476439,0.0,0.0,311675.00000000006,0.0,[],[],"[((1, 2, 2), 0.03129842931937174), ((1, 3, 2), 0.03129842931937174), ((2, 2, 2), 0.2235), ((2, 3, 2), 0.2235), ((3, 2, 2), 0.1485), ((3, 3, 2), 0.1485), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.004614019064280845, 2: 0.09000000000000001, 3: 0.09, 4: 0.09}",0.09000000000000001,0.004614019064280845,0.8965968586387435,0.685,1.0,86.98841901168579,13.011580988314211
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.236,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.1,1.0,350000,10,10,0.5,0.45,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.685,optimal,2083691.099476439,2431328.599476439,347637.5,2083691.099476439,0.0,0.0,347637.49999999994,0.0,[],[],"[((1, 2, 2), 0.03129842931937174), ((1, 3, 2), 0.03129842931937174), ((2, 2, 2), 0.2235), ((2, 3, 2), 0.2235), ((3, 2, 2), 0.1485), ((3, 3, 2), 0.1485), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.004614019064280845, 2: 0.09000000000000001, 3: 0.09, 4: 0.09}",0.09000000000000001,0.004614019064280845,0.8965968586387435,0.685,1.0,85.70174759286506,14.298252407134934
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.15,0.236,"[(1, 0.6105), (2, 0.2235), (3, 0.1485), (4, 0.045)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.15,1.0,350000,10,10,0.2,0.15,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.0275,no-optimal,,,,,,,,,,,,,,,,,,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.15,0.236,"[(1, 0.6105), (2, 0.2235), (3, 0.1485), (4, 0.045)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.15,1.0,350000,10,10,0.2,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.0275,no-optimal,,,,,,,,,,,,,,,,,,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.15,0.236,"[(1, 0.6105), (2, 0.2235), (3, 0.1485), (4, 0.045)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.15,1.0,350000,10,10,0.2,0.45,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.0275,no-optimal,,,,,,,,,,,,,,,,,,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.15,0.236,"[(1, 0.6105), (2, 0.2235), (3, 0.1485), (4, 0.045)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.15,1.0,350000,10,10,0.3,0.15,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.0275,no-optimal,,,,,,,,,,,,,,,,,,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.15,0.236,"[(1, 0.6105), (2, 0.2235), (3, 0.1485), (4, 0.045)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.15,1.0,350000,10,10,0.3,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.0275,no-optimal,,,,,,,,,,,,,,,,,,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.15,0.236,"[(1, 0.6105), (2, 0.2235), (3, 0.1485), (4, 0.045)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.15,1.0,350000,10,10,0.3,0.45,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.0275,no-optimal,,,,,,,,,,,,,,,,,,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.15,0.236,"[(1, 0.6105), (2, 0.2235), (3, 0.1485), (4, 0.045)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.15,1.0,350000,10,10,0.5,0.15,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.0275,no-optimal,,,,,,,,,,,,,,,,,,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.15,0.236,"[(1, 0.6105), (2, 0.2235), (3, 0.1485), (4, 0.045)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.15,1.0,350000,10,10,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.0275,no-optimal,,,,,,,,,,,,,,,,,,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.15,0.236,"[(1, 0.6105), (2, 0.2235), (3, 0.1485), (4, 0.045)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.15,1.0,350000,10,10,0.5,0.45,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.0275,no-optimal,,,,,,,,,,,,,,,,,,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.236,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.15,1.0,350000,10,10,0.2,0.15,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.0275,optimal,1926786.6492146598,2340355.39921466,413568.74999999994,1926786.6492146598,0.0,0.0,413568.74999999994,0.0,[],[],"[((1, 2, 2), 0.3944476439790577), ((1, 3, 2), 0.3944476439790577), ((2, 2, 2), 0.14899999999999997), ((2, 3, 2), 0.14899999999999997), ((3, 2, 2), 0.099), ((3, 3, 2), 0.099), ((4, 2, 2), 0.030000000000000002), ((4, 3, 2), 0.030000000000000002)]","{1: 0.038766353216615, 2: 0.039999999999999994, 3: 0.04000000000000001, 4: 0.04000000000000001}",0.04000000000000001,0.038766353216615,1.3448952879581153,1.0275,1.0,82.3288056959734,17.6711943040266
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.236,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.15,1.0,350000,10,10,0.2,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.0275,optimal,1926786.6492146598,2394299.14921466,467512.50000000006,1926786.6492146598,0.0,0.0,467512.50000000006,0.0,[],[],"[((1, 2, 2), 0.3944476439790577), ((1, 3, 2), 0.3944476439790577), ((2, 2, 2), 0.14899999999999997), ((2, 3, 2), 0.14899999999999997), ((3, 2, 2), 0.099), ((3, 3, 2), 0.099), ((4, 2, 2), 0.030000000000000002), ((4, 3, 2), 0.030000000000000002)]","{1: 0.038766353216615, 2: 0.039999999999999994, 3: 0.04000000000000001, 4: 0.04000000000000001}",0.04000000000000001,0.038766353216615,1.3448952879581153,1.0275,1.0,80.4739311646439,19.526068835356106
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.236,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.15,1.0,350000,10,10,0.2,0.45,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.0275,optimal,1926786.6492146598,2448242.89921466,521456.25000000006,1926786.6492146598,0.0,0.0,521456.25000000006,0.0,[],[],"[((1, 2, 2), 0.3944476439790577), ((1, 3, 2), 0.3944476439790577), ((2, 2, 2), 0.14899999999999997), ((2, 3, 2), 0.14899999999999997), ((3, 2, 2), 0.099), ((3, 3, 2), 0.099), ((4, 2, 2), 0.030000000000000002), ((4, 3, 2), 0.030000000000000002)]","{1: 0.038766353216615, 2: 0.039999999999999994, 3: 0.04000000000000001, 4: 0.04000000000000001}",0.04000000000000001,0.038766353216615,1.3448952879581153,1.0275,1.0,78.70079598036325,21.299204019636747
