ind_income,genQ,te,tr,QMR,CAP,MA,vd,vma,O,P,alfa,epsilon,ft,fop,ec,r_cc,r_tp,area,goalQ,temination,OF_value,income,income_vma,income_vd,cost_infraest,cost_transport,cost_acquis,cost_transf,y,z,x,R,Rmax,Rmin,Q_coll,Q_transf,goal_ratio,%income_vd,%income_vma,std_profit,maxmin_profit
0.72,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,508006.0,1871005.0,1567500.0,303505.0,360000.0,404558.6,410340.3,188100.0,"[((3, 6), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.5291419670286874), ((2, 3, 2), 0.961879624421271), ((3, 3, 2), 0.2959629613603911), ((4, 3, 2), 0.1973086409069274)]","{1: 0.9865432045346371, 2: 0.986543204534637, 3: 0.986543204534637, 4: 0.986543204534637}",0.987,0.987,2.984293193717277,2.28,1.884,16.2,83.8,0.7022722361804544,0.6742341071088207
0.73,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,512221.4,1875220.3,1567500.0,307720.3,360000.0,404558.6,410340.3,188100.0,"[((3, 6), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.5291419670286872), ((2, 3, 2), 0.9618796244212713), ((3, 3, 2), 0.2959629613603911), ((4, 3, 2), 0.19730864090692735)]","{1: 0.9865432045346368, 2: 0.9865432045346373, 3: 0.986543204534637, 4: 0.9865432045346367}",0.987,0.987,2.984293193717277,2.28,1.884,16.4,83.6,0.7353000447918223,0.6835985869529964
0.74,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,516436.7,1879435.7,1567500.0,311935.7,360000.0,404558.6,410340.3,188100.0,"[((3, 6), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.5092931937172767), ((2, 3, 2), 0.9750000000000001), ((3, 3, 2), 0.3), ((4, 3, 2), 0.2)]","{1: 0.9737375443337268, 2: 1.0, 3: 1.0, 4: 1.0}",1.0,0.974,2.984293193717277,2.28,1.884,16.6,83.4,0.7683270698996407,0.6929628446479135
0.75,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,520652.1,1883651.0,1567500.0,316151.0,360000.0,404558.6,410340.3,188100.0,"[((3, 6), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.5092931937172767), ((2, 3, 2), 0.9750000000000001), ((3, 3, 2), 0.3), ((4, 3, 2), 0.2)]","{1: 0.9737375443337268, 2: 1.0, 3: 1.0, 4: 1.0}",1.0,0.974,2.984293193717277,2.28,1.884,16.8,83.2,0.8013548785110081,0.7023273244920889
0.76,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,524867.4,1887866.4,1567500.0,320366.4,360000.0,404558.6,410340.3,188100.0,"[((3, 6), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.5092931937172767), ((2, 3, 2), 0.9750000000000001), ((3, 3, 2), 0.3), ((4, 3, 2), 0.2)]","{1: 0.9737375443337268, 2: 1.0, 3: 1.0, 4: 1.0}",1.0,0.974,2.984293193717277,2.28,1.884,17.0,83.0,0.8343819036188269,0.7116915821870062
0.77,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,529082.8,1892081.7,1567500.0,324581.7,360000.0,404558.6,410340.3,188100.0,"[((3, 6), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.5092931937172775), ((2, 3, 2), 0.975), ((3, 3, 2), 0.3), ((4, 3, 2), 0.19999999999999996)]","{1: 0.9737375443337274, 2: 1.0, 3: 1.0, 4: 0.9999999999999998}",1.0,0.974,2.984293193717277,2.28,1.884,17.2,82.8,0.8674097122301947,0.7210560620311819
0.78,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,533298.1,1896297.1,1567500.0,328797.1,360000.0,404558.6,410340.3,188100.0,"[((3, 6), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.55), ((2, 3, 2), 0.934293193717277), ((3, 3, 2), 0.29999999999999993), ((4, 3, 2), 0.2)]","{1: 1.0, 2: 0.9582494294536176, 3: 0.9999999999999999, 4: 1.0}",1.0,0.958,2.984293193717277,2.28,1.884,17.3,82.7,0.9004367373380127,0.7304203197260988
0.79,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,537513.4,1900512.4,1567500.0,333012.4,360000.0,404558.6,410340.3,188100.0,"[((3, 6), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.55), ((2, 3, 2), 0.9749999999999999), ((3, 3, 2), 0.3), ((4, 3, 2), 0.1592931937172771)]","{1: 1.0, 2: 1.0, 3: 1.0, 4: 0.7964659685863855}",1.0,0.796,2.984293193717277,2.28,1.884,17.5,82.5,0.9334637624458315,0.7397845774210159
0.8,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,542985.9,1491651.8,1045000.0,446651.8,280000.0,269705.8,273560.2,125400.0,"[((3, 4), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.019427978019125), ((2, 3, 2), 0.6412530829475142), ((3, 3, 2), 0.19730864090692743), ((4, 3, 2), 0.13153909393795163)]","{1: 0.6576954696897581, 2: 0.6576954696897582, 3: 0.6576954696897581, 4: 0.6576954696897581}",0.658,0.658,1.9895287958115182,1.52,1.256,29.9,70.1,0.9763409941737125,0.7519416955942027
0.81,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,548569.0,1497235.0,1045000.0,452235.0,280000.0,269705.8,273560.2,125400.0,"[((3, 4), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.019427978019125), ((2, 3, 2), 0.6412530829475142), ((3, 3, 2), 0.19730864090692743), ((4, 3, 2), 0.13153909393795163)]","{1: 0.6576954696897581, 2: 0.6576954696897582, 3: 0.6576954696897581, 4: 0.6576954696897581}",0.658,0.658,1.9895287958115182,1.52,1.256,30.2,69.8,1.0200847808269662,0.7643445108473261
0.82,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,554152.2,1502818.1,1045000.0,457818.1,280000.0,269705.8,273560.2,125400.0,"[((3, 4), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.019427978019125), ((2, 3, 2), 0.6412530829475142), ((3, 3, 2), 0.19730864090692743), ((4, 3, 2), 0.13153909393795163)]","{1: 0.6576954696897581, 2: 0.6576954696897582, 3: 0.6576954696897581, 4: 0.6576954696897581}",0.658,0.658,1.9895287958115182,1.52,1.256,30.5,69.5,1.0638293509837689,0.7767475482497079
0.83,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,559735.3,1508401.3,1045000.0,463401.3,280000.0,269705.8,273560.2,125400.0,"[((3, 4), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.019427978019125), ((2, 3, 2), 0.6412530829475142), ((3, 3, 2), 0.1973086409069274), ((4, 3, 2), 0.13153909393795163)]","{1: 0.6576954696897581, 2: 0.6576954696897582, 3: 0.657695469689758, 4: 0.6576954696897581}",0.658,0.658,1.9895287958115182,1.52,1.256,30.7,69.3,1.1075731376370237,0.7891503635028319
0.84,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,565318.5,1513984.4,1045000.0,468984.4,280000.0,269705.8,273560.2,125400.0,"[((3, 4), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.019427978019125), ((2, 3, 2), 0.6412530829475142), ((3, 3, 2), 0.1973086409069274), ((4, 3, 2), 0.13153909393795163)]","{1: 0.6576954696897581, 2: 0.6576954696897582, 3: 0.657695469689758, 4: 0.6576954696897581}",0.658,0.658,1.9895287958115182,1.52,1.256,31.0,69.0,1.1513177077938264,0.8015534009052137
0.85,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,570901.6,1519567.6,1045000.0,474567.6,280000.0,269705.8,273560.2,125400.0,"[((3, 4), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.102028795811554), ((2, 3, 2), 0.4874999999999643), ((3, 3, 2), 0.3), ((4, 3, 2), 0.10000000000000005)]","{1: 0.7109863198784219, 2: 0.5000000000000002, 3: 1.0, 4: 0.5000000000000002}",1.0,0.5,1.9895287958115184,1.52,1.256,31.2,68.8,1.19506149444708,0.8139562161583371
0.86,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,576484.8,1525150.7,1045000.0,480150.7,280000.0,269705.8,273560.2,125400.0,"[((3, 4), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.019427978019125), ((2, 3, 2), 0.6412530829475142), ((3, 3, 2), 0.19730864090692743), ((4, 3, 2), 0.13153909393795163)]","{1: 0.6576954696897581, 2: 0.6576954696897582, 3: 0.6576954696897581, 4: 0.6576954696897581}",0.658,0.658,1.9895287958115182,1.52,1.256,31.5,68.5,1.2388060646038836,0.8263592535607194
0.87,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,582067.9,1530733.9,1045000.0,485733.9,280000.0,269705.8,273560.2,125400.0,"[((3, 4), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.019427978019125), ((2, 3, 2), 0.6412530829475142), ((3, 3, 2), 0.19730864090692743), ((4, 3, 2), 0.1315390939379516)]","{1: 0.6576954696897581, 2: 0.6576954696897582, 3: 0.6576954696897581, 4: 0.657695469689758}",0.658,0.658,1.989528795811518,1.5199999999999998,1.256,31.7,68.3,1.2825498512571376,0.8387620688138429
0.88,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,587651.0,1536317.0,1045000.0,491317.0,280000.0,269705.8,273560.2,125400.0,"[((3, 4), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.102028795811518), ((2, 3, 2), 0.48750000000000016), ((3, 3, 2), 0.3), ((4, 3, 2), 0.10000000000000005)]","{1: 0.7109863198783987, 2: 0.5000000000000002, 3: 1.0, 4: 0.5000000000000002}",1.0,0.5,1.9895287958115182,1.52,1.256,32.0,68.0,1.3262936379103913,0.8511648840669663
0.89,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,593234.2,1541900.2,1045000.0,496900.2,280000.0,269705.8,273560.2,125400.0,"[((3, 4), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.019427978019125), ((2, 3, 2), 0.6412530829475142), ((3, 3, 2), 0.1973086409069274), ((4, 3, 2), 0.13153909393795163)]","{1: 0.6576954696897581, 2: 0.6576954696897582, 3: 0.657695469689758, 4: 0.6576954696897581}",0.658,0.658,1.9895287958115182,1.52,1.256,32.2,67.8,1.370038208067194,0.8635679214693484
0.9,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,598817.3,1547483.3,1045000.0,502483.3,280000.0,269705.8,273560.2,125400.0,"[((3, 4), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.019427978019125), ((2, 3, 2), 0.6412530829475142), ((3, 3, 2), 0.1973086409069274), ((4, 3, 2), 0.13153909393795163)]","{1: 0.6576954696897581, 2: 0.6576954696897582, 3: 0.657695469689758, 4: 0.6576954696897581}",0.658,0.658,1.9895287958115182,1.52,1.256,32.5,67.5,1.4137819947204486,0.875970736722472
0.91,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,604400.5,1553066.5,1045000.0,508066.5,280000.0,269705.8,273560.2,125400.0,"[((3, 4), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.102028795811554), ((2, 3, 2), 0.4874999999999643), ((3, 3, 2), 0.3), ((4, 3, 2), 0.10000000000000005)]","{1: 0.7109863198784219, 2: 0.5000000000000002, 3: 1.0, 4: 0.5000000000000002}",1.0,0.5,1.9895287958115184,1.52,1.256,32.7,67.3,1.4575265648772515,0.8883737741248541
0.92,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,609983.6,1558649.6,1045000.0,513649.6,280000.0,269705.8,273560.2,125400.0,"[((3, 4), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.019427978019125), ((2, 3, 2), 0.6412530829475142), ((3, 3, 2), 0.1973086409069274), ((4, 3, 2), 0.13153909393795163)]","{1: 0.6576954696897581, 2: 0.6576954696897582, 3: 0.657695469689758, 4: 0.6576954696897581}",0.658,0.658,1.9895287958115182,1.52,1.256,33.0,67.0,1.5012703515305053,0.9007765893779776
0.93,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,615566.8,1564232.8,1045000.0,519232.8,280000.0,269705.8,273560.2,125400.0,"[((3, 4), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.102028795811518), ((2, 3, 2), 0.48750000000000016), ((3, 3, 2), 0.3), ((4, 3, 2), 0.10000000000000005)]","{1: 0.7109863198783987, 2: 0.5000000000000002, 3: 1.0, 4: 0.5000000000000002}",1.0,0.5,1.9895287958115182,1.52,1.256,33.2,66.8,1.5450149216873088,0.9131796267803598
0.94,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,621149.9,1569815.9,1045000.0,524815.9,280000.0,269705.8,273560.2,125400.0,"[((3, 4), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.102028795811518), ((2, 3, 2), 0.48750000000000016), ((3, 3, 2), 0.3), ((4, 3, 2), 0.10000000000000005)]","{1: 0.7109863198783987, 2: 0.5000000000000002, 3: 1.0, 4: 0.5000000000000002}",1.0,0.5,1.9895287958115182,1.52,1.256,33.4,66.6,1.5887587083405625,0.9255824420334833
0.95,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,626733.1,1575399.1,1045000.0,530399.1,280000.0,269705.8,273560.2,125400.0,"[((3, 4), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.002028795811518), ((2, 3, 2), 0.48750000000000016), ((3, 3, 2), 0.3), ((4, 3, 2), 0.2)]","{1: 0.6464701908461405, 2: 0.5000000000000002, 3: 1.0, 4: 1.0}",1.0,0.5,1.989528795811518,1.5199999999999998,1.256,33.7,66.3,1.6325032784973654,0.9379854794358651
0.96,"[(1, 3.1), (2, 1.95), (3, 0.6), (4, 0.4)]",0.5,0.236,"[(1, 1.55), (2, 0.975), (3, 0.3), (4, 0.2)]","[(1, 0.38), (2, 0.76), (3, 1.14), (4, 1.52), (5, 1.9), (6, 2.28)]",0.2,0.25,550000,10,10,0.5,0.1,0.25,0.6,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.21,optimal,632316.2,1580982.2,1045000.0,535982.2,280000.0,269705.8,273560.2,125400.0,"[((3, 4), 1.0)]","[((2, 1), 1.0)]","[((1, 3, 2), 1.102028795811518), ((2, 3, 2), 0.48750000000000016), ((3, 3, 2), 0.3), ((4, 3, 2), 0.10000000000000005)]","{1: 0.7109863198783987, 2: 0.5000000000000002, 3: 1.0, 4: 0.5000000000000002}",1.0,0.5,1.9895287958115182,1.52,1.256,33.9,66.1,1.6762470651506192,0.9503882946889886
