ind_income,genQ,te,tr,QMR,CAP,MA,vd,vma,O,P,alfa,ft,ec,r_cc,r_tp,area,goalQ,temination,OF_value,income,income_vma,income_vd,cost_infraest,cost_transport,cost_acquis,cost_transf,y,z,x,R,Rmax,Rmin,Q_coll,Q_transf,goal_ratio,vd/vma,%income_vd,%income_vma
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.18,150000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.233,no-optimal,,,,,,,,,,,,,,,,,,42.9,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.2,150000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.37,no-optimal,,,,,,,,,,,,,,,,,,42.9,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.22,150000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.5070000000000001,no-optimal,,,,,,,,,,,,,,,,,,42.9,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.24,150000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.6440000000000001,no-optimal,,,,,,,,,,,,,,,,,,42.9,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.26,150000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.7810000000000001,no-optimal,,,,,,,,,,,,,,,,,,42.9,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.28,150000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.9180000000000004,no-optimal,,,,,,,,,,,,,,,,,,42.9,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.3,150000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",2.055,no-optimal,,,,,,,,,,,,,,,,,,42.9,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.1,200000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.685,optimal,1195323.5294117648,1520498.5294117648,311675.0,1208823.5294117648,13500.0,0.0,311675.00000000006,0.0,[],[],"[((1, 2, 2), 0.12494117647058832), ((1, 3, 2), 0.12494117647058832), ((2, 2, 2), 0.14899999999999997), ((2, 3, 2), 0.14899999999999997), ((3, 2, 2), 0.099), ((3, 3, 2), 0.099), ((4, 2, 2), 0.030000000000000002), ((4, 3, 2), 0.030000000000000002)]","{1: 0.012279231102760522, 2: 0.039999999999999994, 3: 0.04000000000000001, 4: 0.04000000000000001}",0.04000000000000001,0.012279231102760522,0.8058823529411765,0.685,1.0,57.1,79.50178879024779,20.498211209752217
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.12,200000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.8220000000000001,optimal,1163088.2352941176,1550598.2352941176,374010.00000000006,1176588.2352941176,13500.0,0.0,374010.0000000001,0.0,[],[],"[((1, 2, 2), 0.20552941176470602), ((1, 3, 2), 0.20552941176470602), ((2, 2, 2), 0.14899999999999997), ((2, 3, 2), 0.14899999999999997), ((3, 2, 2), 0.099), ((3, 3, 2), 0.099), ((4, 2, 2), 0.030000000000000002), ((4, 3, 2), 0.030000000000000002)]","{1: 0.020199450787686094, 2: 0.039999999999999994, 3: 0.04000000000000001, 4: 0.04000000000000001}",0.04000000000000001,0.020199450787686094,0.967058823529412,0.8220000000000002,1.0000000000000002,57.1,75.87963203575697,24.120367964243027
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.14,200000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.9590000000000002,optimal,1130852.9411764708,1580697.9411764708,436345.00000000006,1144352.9411764708,13500.0,0.0,436345.00000000006,0.0,[],[],"[((1, 2, 2), 0.28611764705882364), ((1, 3, 2), 0.28611764705882364), ((2, 2, 2), 0.14899999999999997), ((2, 3, 2), 0.14899999999999997), ((3, 2, 2), 0.099), ((3, 3, 2), 0.099), ((4, 2, 2), 0.030000000000000002), ((4, 3, 2), 0.030000000000000002)]","{1: 0.028119670472611658, 2: 0.039999999999999994, 3: 0.04000000000000001, 4: 0.04000000000000001}",0.04000000000000001,0.028119670472611658,1.1282352941176472,0.9590000000000001,0.9999999999999999,57.1,72.39542175431441,27.60457824568559
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.16,200000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.096,optimal,1098617.6470588236,1610797.6470588236,498680.00000000006,1112117.6470588236,13500.0,0.0,498680.00000000006,0.0,[],[],"[((1, 2, 2), 0.36670588235294127), ((1, 3, 2), 0.36670588235294127), ((2, 2, 2), 0.14899999999999997), ((2, 3, 2), 0.14899999999999997), ((3, 2, 2), 0.099), ((3, 3, 2), 0.099), ((4, 2, 2), 0.030000000000000002), ((4, 3, 2), 0.030000000000000002)]","{1: 0.036039890157537224, 2: 0.039999999999999994, 3: 0.04000000000000001, 4: 0.04000000000000001}",0.04000000000000001,0.036039890157537224,1.2894117647058825,1.096,1.0,57.1,69.04142485491295,30.958575145087053
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.18,200000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.233,no-optimal,,,,,,,,,,,,,,,,,,57.1,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.2,200000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.37,no-optimal,,,,,,,,,,,,,,,,,,57.1,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.22,200000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.5070000000000001,no-optimal,,,,,,,,,,,,,,,,,,57.1,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.24,200000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.6440000000000001,no-optimal,,,,,,,,,,,,,,,,,,57.1,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.26,200000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.7810000000000001,no-optimal,,,,,,,,,,,,,,,,,,57.1,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.28,200000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.9180000000000004,no-optimal,,,,,,,,,,,,,,,,,,57.1,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.3,200000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",2.055,no-optimal,,,,,,,,,,,,,,,,,,57.1,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.1,250000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.685,optimal,1497529.4117647063,1822704.4117647063,311675.0,1511029.4117647063,13500.0,0.0,311675.00000000006,0.0,[],[],"[((1, 2, 2), 0.12494117647058832), ((1, 3, 2), 0.12494117647058832), ((2, 2, 2), 0.14899999999999997), ((2, 3, 2), 0.14899999999999997), ((3, 2, 2), 0.099), ((3, 3, 2), 0.099), ((4, 2, 2), 0.030000000000000002), ((4, 3, 2), 0.030000000000000002)]","{1: 0.012279231102760522, 2: 0.039999999999999994, 3: 0.04000000000000001, 4: 0.04000000000000001}",0.04000000000000001,0.012279231102760522,0.8058823529411765,0.685,1.0,71.4,82.90040897535094,17.09959102464905
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.12,250000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.8220000000000001,optimal,1457235.2941176472,1844745.2941176475,374010.00000000006,1470735.2941176475,13500.0,0.0,374010.0000000001,0.0,[],[],"[((1, 2, 2), 0.20552941176470602), ((1, 3, 2), 0.20552941176470602), ((2, 2, 2), 0.14899999999999997), ((2, 3, 2), 0.14899999999999997), ((3, 2, 2), 0.099), ((3, 3, 2), 0.099), ((4, 2, 2), 0.030000000000000002), ((4, 3, 2), 0.030000000000000002)]","{1: 0.020199450787686094, 2: 0.039999999999999994, 3: 0.04000000000000001, 4: 0.04000000000000001}",0.04000000000000001,0.020199450787686094,0.967058823529412,0.8220000000000002,1.0000000000000002,71.4,79.72565637149972,20.274343628500283
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.14,250000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.9590000000000002,optimal,1416941.1764705887,1866786.1764705887,436345.00000000006,1430441.1764705887,13500.0,0.0,436345.00000000006,0.0,[],[],"[((1, 2, 2), 0.28611764705882364), ((1, 3, 2), 0.28611764705882364), ((2, 2, 2), 0.14899999999999997), ((2, 3, 2), 0.14899999999999997), ((3, 2, 2), 0.099), ((3, 3, 2), 0.099), ((4, 2, 2), 0.030000000000000002), ((4, 3, 2), 0.030000000000000002)]","{1: 0.028119670472611658, 2: 0.039999999999999994, 3: 0.04000000000000001, 4: 0.04000000000000001}",0.04000000000000001,0.028119670472611658,1.1282352941176472,0.9590000000000001,0.9999999999999999,71.4,76.62587148438344,23.374128515616565
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.16,250000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.096,optimal,1376647.0588235299,1888827.0588235299,498680.00000000006,1390147.0588235299,13500.0,0.0,498680.00000000006,0.0,[],[],"[((1, 2, 2), 0.36670588235294127), ((1, 3, 2), 0.36670588235294127), ((2, 2, 2), 0.14899999999999997), ((2, 3, 2), 0.14899999999999997), ((3, 2, 2), 0.099), ((3, 3, 2), 0.099), ((4, 2, 2), 0.030000000000000002), ((4, 3, 2), 0.030000000000000002)]","{1: 0.036039890157537224, 2: 0.039999999999999994, 3: 0.04000000000000001, 4: 0.04000000000000001}",0.04000000000000001,0.036039890157537224,1.2894117647058825,1.096,1.0,71.4,73.59842990016213,26.40157009983787
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.18,250000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.233,no-optimal,,,,,,,,,,,,,,,,,,71.4,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.2,250000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.37,no-optimal,,,,,,,,,,,,,,,,,,71.4,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.22,250000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.5070000000000001,no-optimal,,,,,,,,,,,,,,,,,,71.4,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.24,250000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.6440000000000001,no-optimal,,,,,,,,,,,,,,,,,,71.4,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.26,250000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.7810000000000001,no-optimal,,,,,,,,,,,,,,,,,,71.4,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.28,250000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.9180000000000004,no-optimal,,,,,,,,,,,,,,,,,,71.4,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.3,250000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",2.055,no-optimal,,,,,,,,,,,,,,,,,,71.4,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.1,300000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.685,optimal,1799735.2941176472,2124910.294117647,311675.0,1813235.2941176472,13500.0,0.0,311675.00000000006,0.0,[],[],"[((1, 2, 2), 0.12494117647058832), ((1, 3, 2), 0.12494117647058832), ((2, 2, 2), 0.14899999999999997), ((2, 3, 2), 0.14899999999999997), ((3, 2, 2), 0.099), ((3, 3, 2), 0.099), ((4, 2, 2), 0.030000000000000002), ((4, 3, 2), 0.030000000000000002)]","{1: 0.012279231102760522, 2: 0.039999999999999994, 3: 0.04000000000000001, 4: 0.04000000000000001}",0.04000000000000001,0.012279231102760522,0.8058823529411765,0.685,1.0,85.7,85.33232198729496,14.667678012705032
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.12,300000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.8220000000000001,optimal,1751382.3529411769,2138892.352941177,374010.00000000006,1764882.3529411769,13500.0,0.0,374010.0000000001,0.0,[],[],"[((1, 2, 2), 0.20552941176470602), ((1, 3, 2), 0.20552941176470602), ((2, 2, 2), 0.14899999999999997), ((2, 3, 2), 0.14899999999999997), ((3, 2, 2), 0.099), ((3, 3, 2), 0.099), ((4, 2, 2), 0.030000000000000002), ((4, 3, 2), 0.030000000000000002)]","{1: 0.020199450787686094, 2: 0.039999999999999994, 3: 0.04000000000000001, 4: 0.04000000000000001}",0.04000000000000001,0.020199450787686094,0.967058823529412,0.8220000000000002,1.0000000000000002,85.7,82.51384650163898,17.486153498361027
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.14,300000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.9590000000000002,optimal,1703029.411764706,2152874.411764706,436345.00000000006,1716529.411764706,13500.0,0.0,436345.00000000006,0.0,[],[],"[((1, 2, 2), 0.28611764705882364), ((1, 3, 2), 0.28611764705882364), ((2, 2, 2), 0.14899999999999997), ((2, 3, 2), 0.14899999999999997), ((3, 2, 2), 0.099), ((3, 3, 2), 0.099), ((4, 2, 2), 0.030000000000000002), ((4, 3, 2), 0.030000000000000002)]","{1: 0.028119670472611658, 2: 0.039999999999999994, 3: 0.04000000000000001, 4: 0.04000000000000001}",0.04000000000000001,0.028119670472611658,1.1282352941176472,0.9590000000000001,0.9999999999999999,85.7,79.73198075951262,20.268019240487376
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.2,0.15,"[(1, 0.8140000000000001), (2, 0.298), (3, 0.198), (4, 0.06)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.16,300000,350000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.096,optimal,1654676.4705882357,2166856.4705882357,498680.00000000006,1668176.4705882357,13500.0,0.0,498680.00000000006,0.0,[],[],"[((1, 2, 2), 0.36670588235294127), ((1, 3, 2), 0.36670588235294127), ((2, 2, 2), 0.14899999999999997), ((2, 3, 2), 0.14899999999999997), ((3, 2, 2), 0.099), ((3, 3, 2), 0.099), ((4, 2, 2), 0.030000000000000002), ((4, 3, 2), 0.030000000000000002)]","{1: 0.036039890157537224, 2: 0.039999999999999994, 3: 0.04000000000000001, 4: 0.04000000000000001}",0.04000000000000001,0.036039890157537224,1.2894117647058825,1.096,1.0,85.7,76.98601606664684,23.01398393335317
